xml filename,htm filename,Sanskrit Filename,Tibetan Filename,d_ref,CBETA number,Remarks Chinese translation,Full title of the text,Additional information,Author,author_id,GRETIL/DSBC Link,Reconstructed,Edition on Archive,DSBC
,vnyps52u.htm,GSP29vnyps52u,,,,,Nyāyapariśuddhi: Adhyāya 5.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps52u.htm,,,
,vnyps51u.htm,GSP29vnyps51u,,,,,Nyāyapariśuddhi: Adhyāya 5.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps51u.htm,,,
,vnyps42u.htm,GSP29vnyps42u,,,,,Nyāyapariśuddhi: Adhyāya 4.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps42u.htm,,,
,vnyps41u.htm,GSP29vnyps41u,,,,,Nyāyapariśuddhi: Adhyāya 4.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps41u.htm,,,
,vnyps32u.htm,GSP29vnyps32u,,,,,Nyāyapariśuddhi: Adhyāya 3.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps32u.htm,,,
,vnyps31u.htm,GSP29vnyps31u,,,,,Nyāyapariśuddhi: Adhyāya 3.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps31u.htm,,,
,vnyps12u.htm,GSP29vnyps12u,,,,,Nyāyapariśuddhi: Adhyāya 1.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps12u.htm,,,
,vnyps11u.htm,GSP29vnyps11u,,,,,Nyāyapariśuddhi: Adhyāya 1.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps11u.htm,,,
sa_veGkaTanAtha-nyAyaparizuddhibhUmikA-13-5.xml,vnyps00u.htm,GSP29vnyps00u,,,,,Nyāyapariśuddhi: Bhūmikā,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps00u.htm,,,
,udnyku5u.htm,GSP29udnyku5u,,,,,Nyāyakusumāñjali: Stavaka 5,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku5u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali,
,udnyku4u.htm,GSP29udnyku4u,,,,,Nyāyakusumāñjali: Stavaka 4,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku4u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali,
,udnyku3u.htm,GSP29udnyku3u,,,,,Nyāyakusumāñjali: Stavaka 3,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku3u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali,
,udnyku2u.htm,GSP29udnyku2u,,,,,Nyāyakusumāñjali: Stavaka 2,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku2u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali,
sa_udayana-nyAyakusumAJjali.xml,udnyku1u.htm,GSP29udnyku1u,,,,,Nyāyakusumāñjali: Stavaka 1,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku1u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali,
,snyayvpu.htm,GSP29snyayvpu,,,,,Nyāyāvatāra,,Siddhasena Mahāmati,P0AT0207,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/snyayvpu.htm,,https://archive.org/search.php?query=Ny%C4%81y%C4%81vat%C4%81ra,
sa_gautama-nyAyasUtra-comm.xml,nysvbh1u.htm,GSP29nysvbh1u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysvbh1u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra,
sa_gautama-nyAyasUtra-comm-alt.xml,nysvbh_u.htm,GSP29nysvbh_u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysvbh_u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra,
,nysu51pu.htm,GSP29nysu51pu,,,,,Nyāyasūtra 5.1,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysu51pu.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra,
sa_gautama-nyAyasUtra-comm2.xml,nystik_u.htm,GSP29nystik_u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nystik_u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra,
,nvtp1_2u.htm,GSP29nvtp1_2u,,,,,Nyāyavārttikatātparyapariśuddhi: Adhyāya 1.2,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nvtp1_2u.htm,,,
sa_udayana-nyAyavArttikatAtparyaparizuddhi-1.xml,nvtp1_1u.htm,GSP29nvtp1_1u,,,,,Nyāyavārttikatātparyapariśuddhi: Adhyāya 1.1,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nvtp1_1u.htm,,,
sa_gautama-nyAyasUtra.xml,gaunys_u.htm,GSP29gaunys_u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/gaunys_u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra,
sa_gAGgeza-tattvacintAmaNizabdakhANDa.xml,gangtciu.htm,GSP29gangtciu,,,,,Tattvacintāmaṇi,,Gaṅgeśa,P0AT0204,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/gangtciu.htm,,https://archive.org/search.php?query=Tattvacint%C4%81ma%E1%B9%87i,
sa_annaMbhaTTa-tarkasaMgraha-comm.xml,antsdi_u.htm,GSP29antsdi_u,,,,,Tarkasaṃgraha,,Annambhaṭṭa,P0AT0203,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/antsdi_u.htm,,https://archive.org/search.php?query=Tarkasa%E1%B9%83graha; https://archive.org/search.php?query=Tarkasa%E1%B9%85graha,
,antarkpu.htm,GSP29antarkpu,,,,,Tarkasaṃgraha,,Annambhaṭṭa,P0AT0203,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/antarkpu.htm,,https://archive.org/search.php?query=Tarkasa%E1%B9%83graha; https://archive.org/search.php?query=Tarkasa%E1%B9%85graha,
sa_pArthasArathimizra-zAstradIpikA.xml,sastrdiu.htm,GSP28sastrdiu,,,,,Śāstradīpikā,,Pārthasārathi Miśra,P0AT0202,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/sastrdiu.htm,,https://archive.org/search.php?query=%C5%9A%C4%81strad%C4%ABpik%C4%81,
"sa_zabara-mImAMsAsUtrabhASya-1,1,1-5.xml",sabbha1u.htm,GSP28sabbha1u,,,,,Mīmāṃsāsūtrabhāṣya,,Śabara,P0AT0201,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/sabbha1u.htm,,,
,prakp14u.htm,GSP28prakp14u,,,,,Prakaraṇapañcikā: Prakaraṇa 14,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp14u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp13u.htm,GSP28prakp13u,,,,,"Prakaraṇapañcikā: Prakaraṇa 13, Paricchedas 1 & 2",,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp13u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp12u.htm,GSP28prakp12u,,,,,Prakaraṇapañcikā: Prakaraṇa 12,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp12u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp11u.htm,GSP28prakp11u,,,,,"Prakaraṇapañcikā: Prakaraṇa 11, Paricchedas 1 & 2",,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp11u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp10u.htm,GSP28prakp10u,,,,,Prakaraṇapañcikā: Prakaraṇa 10,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp10u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp09u.htm,GSP28prakp09u,,,,,Prakaraṇapañcikā: Prakaraṇa 9,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp09u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp08u.htm,GSP28prakp08u,,,,,Prakaraṇapañcikā: Prakaraṇa 8,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp08u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp07u.htm,GSP28prakp07u,,,,,Prakaraṇapañcikā: Prakaraṇa 7,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp07u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp06u.htm,GSP28prakp06u,,,,,Prakaraṇapañcikā: Prakaraṇa 6,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp06u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp05u.htm,GSP28prakp05u,,,,,Prakaraṇapañcikā: Prakaraṇa 5,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp05u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp04u.htm,GSP28prakp04u,,,,,Prakaraṇapañcikā: Prakaraṇa 4,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp04u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp03u.htm,GSP28prakp03u,,,,,Prakaraṇapañcikā: Prakaraṇa 3,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp03u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
,prakp02u.htm,GSP28prakp02u,,,,,Prakaraṇapañcikā: Prakaraṇa 2,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp02u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
sa_zAlikanAthamizra-prakaraNapaJcikA-comm.xml,prakp01u.htm,GSP28prakp01u,,,,,Prakaraṇapañcikā: Prakaraṇa 1,,Śālikanāthamiśra,P0AT0200,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/prakp01u.htm,,https://archive.org/details/prakaranapacika00alik/mode/2up,
sa_jaimini-mImAMsAsUtra-1-7-comm.xml,msbh1-7u.htm,GSP28msbh1-7u,,,,,Mīmāṃsāsūtra,,Jaimini,P0AT0196,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/msbh1-7u.htm,,,
,mjnya04u.htm,GSP28mjnya04u,,,,,Jaiminīyanyāyamālāvistara: Adhyāya 4,,Mādhava,P0AT0199,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mjnya04u.htm,,,
,mjnya03u.htm,GSP28mjnya03u,,,,,Jaiminīyanyāyamālāvistara: Adhyāya 3,,Mādhava,P0AT0199,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mjnya03u.htm,,,
,mjnya02u.htm,GSP28mjnya02u,,,,,Jaiminīyanyāyamālāvistara: Adhyāya 2,,Mādhava,P0AT0199,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mjnya02u.htm,,,
sa_mAdhava-jaiminIyanyAyamAlAvistara.xml,mjnya01u.htm,GSP28mjnya01u,,,,,Jaiminīyanyāyamālāvistara: Adhyāya 1,,Mādhava,P0AT0199,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mjnya01u.htm,,,
sa_sucaritamizra-mImAMsAzlokavArttika.xml,mimsvtku.htm,GSP28mimsvtku,,,,,Mīmāṃsāślokavārttikakāśikā,,Sucaritamiśra,P0AT0198,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mimsvtku.htm,,,
sa_kumArila-mImAMsazlokavArttika-comm.xml,mimslovu.htm,GSP28mimslovu,,,,,Mīmāṃsāślokavārttika,,Kumārila Bhaṭṭa,P0AT0197,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/mimslovu.htm,,https://archive.org/search.php?query=M%C4%ABm%C4%81%E1%B9%83s%C4%81%C5%9Blokav%C4%81rttika,
"sa_kumArila-tantravArttika-2,1,1-4.xml",ktv_2-1u.htm,GSP28ktv_2-1u,,,,,Tantravārttika 2.1.1–4,,Kumārila [Kumārilabhaṭṭa],P0AT0197,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/ktv_2-1u.htm,,https://archive.org/search.php?query=Tantrav%C4%81rttika,
,jsbh3-3u.htm,GSP28jsbh3-3u,,,,,"Bhāṭṭadīpikā: Adhyāya 3, Adhikaraṇa 3",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh3-3u.htm,,,
,jsbh3-2u.htm,GSP28jsbh3-2u,,,,,"Bhāṭṭadīpikā: Adhyāya 3, Adhikaraṇa 2",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh3-2u.htm,,,
,jsbh3-1u.htm,GSP28jsbh3-1u,,,,,"Bhāṭṭadīpikā: Adhyāya 3, Adhikaraṇa 1",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh3-1u.htm,,,
,jsbh2-4u.htm,GSP28jsbh2-4u,,,,,"Bhāṭṭadīpikā: Adhyāya 2, Adhikaraṇa 4",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh2-4u.htm,,,
,jsbh2-3u.htm,GSP28jsbh2-3u,,,,,"Bhāṭṭadīpikā: Adhyāya 2, Adhikaraṇa 3",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh2-3u.htm,,,
,jsbh2-2u.htm,GSP28jsbh2-2u,,,,,"Bhāṭṭadīpikā: Adhyāya 2, Adhikaraṇa 2",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh2-2u.htm,,,
,jsbh2-1u.htm,GSP28jsbh2-1u,,,,,"Bhāṭṭadīpikā: Adhyāya 2, Adhikaraṇa 1",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh2-1u.htm,,,
,jsbh1-4u.htm,GSP28jsbh1-4u,,,,,"Bhāṭṭadīpikā: Adhyāya 1, Adhikaraṇa 4",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh1-4u.htm,,,
,jsbh1-3u.htm,GSP28jsbh1-3u,,,,,"Bhāṭṭadīpikā: Adhyāya 1, Adhikaraṇa 3",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh1-3u.htm,,,
,jsbh1-2u.htm,GSP28jsbh1-2u,,,,,"Bhāṭṭadīpikā: Adhyāya 1, Adhikaraṇa 2",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh1-2u.htm,,,
"sa_khaNDadeva-bhATTadIpikA1-3,3.xml",jsbh1-1u.htm,GSP28jsbh1-1u,,,,,"Bhāṭṭadīpikā: Adhyāya 1, Adhikaraṇa 1",A commentary on Jaimini's Mīmāṃsāsūtra,Khaṇḍadeva,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jsbh1-1u.htm,,,
sa_jaimini-mImAMsAsUtra.xml,jaimsutu.htm,GSP28jaimsutu,,,,,Mīmāṃsāsūtra,,Jaimini,P0AT0196,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/mimamsa/jaimsutu.htm,,,
sa_durvekamizra-dharmottarapradIpa.xml,durdhpru.htm,GSP28durdhpru,,,,,Dharmottarapradīpa,,Durvekamiśra,P0ER0008,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/durdhpru.htm,,https://archive.org/search.php?query=Dharmottaraprad%C4%ABpa,
sa_durvekamizra-hetubinduTIkAloka.xml,dhebta_u.htm,GSP28dhebta_u,,,,,Hetubinduṭīkāloka,,Durveka Miśra,P0ER0008,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/dhebta_u.htm,,,
,moksop_u.htm,GSP27moksop_u,,,,,Mokṣopāya,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/advaita/moksop_u.htm,,,
sa_vAsiSThadharmasUtra.xml,vasist_u.htm,GSD37vasist_u,,,,,Vāsiṣṭadharmasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/vasist_u.htm,,,
sa_vaikhAnasadharmasUtra.xml,vaikhd_u.htm,GSD37vaikhd_u,,,,,Vaikhānasa Dharmasūtra 1–3 [Vaikhānasa Smārtasūtra 8-10],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/vaikhd_u.htm,,,
sa_gautama-dharmasUtra1-3-comm.xml,gautdhcu.htm,GSD37gautdhcu,,,,,Gautama-Dharmasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/gautdhcu.htm,,https://archive.org/search.php?query=Gautama-Dharmas%C5%ABtra,
sa_gautama-dharmasUtra.xml,gautdh_u.htm,GSD37gautdh_u,,,,,Gautama-Dharmasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/gautdh_u.htm,,https://archive.org/search.php?query=Gautama-Dharmas%C5%ABtra,
sa_baudhAyanadharmasUtra.xml,baudhd_u.htm,GSD37baudhd_u,,,,,Baudhāyana-Dharmasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/baudhd_u.htm,,https://archive.org/search.php?query=Baudh%C4%81yana-Dharmas%C5%ABtra,
sa_ApastambadharmasUtra.xml,apastd_u.htm,GSD37apastd_u,,,,,Āpastamba-Dharmasūtra,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/sutra/apastd_u.htm,,https://archive.org/search.php?query=%C4%80pastamba-Dharmas%C5%ABtra,
,yssoutpu.htm,GSD36yssoutpu,,,,,Yamasmṛti,South Indian recension,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/yssoutpu.htm,,,
,ys182_au.htm,GSD36ys182_pu,,,,,Bṛhadyamasmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/ys182_au.htm,,,
,ys-99_au.htm,GSD36ys-99_pu,,,,,Laghuyamasmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/ys-99_au.htm,,,
,ys-78_pu.htm,GSD36ys-78_pu,,,,,Yamasmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/ys-78_pu.htm,,,
,yajn2_pu.htm,GSD36yajn2_pu,,,,,Yājñavalkyasmṛti,,Yogīśvara Yājñavalkya,P0AT0239,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/yajn2_pu.htm,,https://archive.org/search.php?query=Yajnavalkyasmrti,
,visnu_pu.htm,GSD36visnu_pu,,,,,Viṣṇusmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/visnu_pu.htm,,https://archive.org/search.php?query=Vi%E1%B9%A3%E1%B9%87usm%E1%B9%9Bti,
,sa_vijjanezvara-mitaksara.htm,GSD36sa_vijJAnezvara-mitAkSarA,,,,,Mitākṣarā,A commentary on the Yājñavalkya-dharmaśāstra,Vijñāneśvara,P0AT0267,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vijJAnezvara-mitAkSarA.htm,,https://archive.org/search.php?query=Mit%C4%81k%E1%B9%A3ar%C4%81,
,pars2_pu.htm,GSD36pars2_pu,,,,,Parāśaradharmasaṃhitā [Parāśarasmṛti]: Kāṇḍas 1 & 2,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/pars2_pu.htm,,,
,gsd36pars1__u.htm,GSD36pars1__u,,,,,Parāśaradharmasaṃhitā [Parāśarasmṛti],Correct GRETIL-Link is missing.,,,http://gretil.sub.uni-goettingen.de/,,,
,nars2_pu.htm,GSD36nars2_pu,,,,,Nāradasmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/nars2_pu.htm,,,
,gsd36narads_u.htm,GSD36narads_u,,,,,Nāradasmṛti,Correct GRETIL-Link is missing.,,,http://gretil.sub.uni-goettingen.de/,,,
,mvir_sau.htm,GSD36mvir_sau,,,,,Vīramitrodaya: Samayaprakāśa,,Mitramiśra,P0AT0238,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/mvir_sau.htm,,https://archive.org/search.php?query=V%C4%ABramitrodaya,
,manu2p_u.htm,GSD36manu2p_u,,,,,Manusmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/manu2p_u.htm,,https://archive.org/search.php?query=Manusm%E1%B9%9Bti,
,katy2p_u.htm,GSD36katy2p_u,,,,,Kātyāyanasmṛti [Kātyāyanasmṛtisāroddhāra],,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/katy2p_u.htm,,https://archive.org/search.php?query=K%C4%81ty%C4%81yanasm%E1%B9%9Bti,
,brhasppu.htm,GSD36brhasppu,,,,,Bṛhaspatismṛti: Vyavahārakāṇḍa,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/brhasppu.htm,Reconstructed,https://archive.org/search.php?query=B%E1%B9%9Bhaspatism%E1%B9%9Bti,
,brhasp_u.htm,GSD36brhasp_u,,,,,Bṛhaspatismṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/brhasp_u.htm,Reconstructed,https://archive.org/search.php?query=B%E1%B9%9Bhaspatism%E1%B9%9Bti,
,angirspu.htm,GSD36angirspu,,,,,Āṅgirasasmṛti,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/4_dharma/smrti/angirspu.htm,,https://archive.org/search.php?query=%C4%80%E1%B9%85girasasm%E1%B9%9Bti,
sa_varAhamihira-yogayAtrA-edjha.xml,yogay2_u.htm,GS41yogay2_u,,,,,Yogayātrā,,Varāhamihira,P0AT0258,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/8_jyot/yogay2_u.htm,,,
sa_varAhamihira-yogayAtrA-edpingree.xml,yogay1_u.htm,GS41yogay1_u,,,,,Yogayātrā,,Varāhamihira,P0AT0258,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/8_jyot/yogay1_u.htm,,,
sa_varAhamihira-vivAhapaTala.xml,vivahapu.htm,GS41vivahapu,,,,,Vivāhapaṭala,,Varāhamihira,P0AT0258,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/8_jyot/vivahapu.htm,,https://archive.org/details/vivahapatalasarasamuchayakrishnashnakarkeshvaramraikwanirnayasagarpress_202003_949_t/mode/2up,
sa_varAhamihira-tikanikayAtra.xml,tikaniku.htm,GS41tikaniku,,,,,Tikanikayātrā,,Varāhamihira,P0AT0258,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/8_jyot/tikaniku.htm,,,
sa_sUryasiddhAnta.xml,surysidu.htm,GS41surysidu,,,,,Sūryasiddhānta,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/8_jyot/surysidu.htm,,https://archive.org/search.php?query=S%C5%ABryasiddh%C4%81nta,
