Sanskrit Filename,Tibetan Filename,d_ref,CBETA number,Remarks Chinese translation,Full title of the text,Additional information,Author,author_id,GRETIL/DSBC Link,Reconstructed,Edition on Archive
GSP30spandkau,,,,,Spandakārikā,,Vasugupta,P0AT0213,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/spandkau.htm,,
GSP30sa_kSemarAja-bhairavAnukaraNastotra,,,,,Bhairavānukaraṇastotra,,Kṣemarāja,P0AT0212,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_kSemarAja-bhairavAnukaraNastotra.htm,,
GSP30sa_avadhUtasiddha-bhagavadbhaktistotra,,,,,Bhagavadbhaktistotra,,Avadhūtasiddha,P0AT0265,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_avadhUtasiddha-bhagavadbhaktistotra.htm,,
GSP30pratyabu,,,,,Pratyabhijñāhṛdaya,,Kṣemarāja,P0AT0212,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/pratyabu.htm,,
GSP30parypanu,,,,,Paryantapañcāśikā,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/parypanu.htm,,
GSP30partrvpu,,,,,Parātriṃśikāvivaraṇa,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/partrvpu.htm,,
GSP30partr_pu,,,,,Parātriṃśikā,,,,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/partr_pu.htm,,
GSP30parmartu,,,,,Paramārthasāra,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/parmartu.htm,,https://archive.org/search.php?query=Paramarthasara
GSP30ksembodhv_u,,,,,Bodhavilāsa,,Kṣemarāja,P0AT0212,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/ksembodhv_u.htm,,
GSP30kramstou,,,,,Kramastotra,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/kramstou.htm,,
GSP30bodhpanu,,,,,Bodhapañcadaśikā,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/bodhpanu.htm,,
GSP30bhutisbs_u,,,,,Svabodhasiddhi,,Bhūti(rāja),P0AT0211,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/bhutisbs_u.htm,,
GSP30bhairstu,,,,,Bhairavastava,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/bhairstu.htm,,
GSP30aparmyou,,,,,Paramārthasāra,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/aparmyou.htm,,https://archive.org/search.php?query=Paramarthasara
GSP30anuttaru,,,,,Anuttarāṣṭikā,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/anuttaru.htm,,
GSP30adyapppu,,,,,Anuttaraprakāśapañcāśikhā,,Ādyanātha,P0AT0210,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/adyapppu.htm,,
GSP30abhtantu,,,,,Tantrasāra,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/abhtantu.htm,,https://archive.org/search.php?query=Tantras%C4%81ra
GSP30abhmal2u,,,,,Mālinīślokavārttika: Kāṇḍa 2,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/abhmal2u.htm,,
GSP30abhmal1u,,,,,Mālinīślokavārttika: Kāṇḍa 1,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/abhmal1u.htm,,
GSP30abhiprvu,,,,,Īśvarapratyabhijñāvimarśinī,,Abhinavagupta,P0AT0157,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/saiva/abhiprvu.htm,,
GSP29vytrkt3u,,,,,Tarkatāṇḍava: Pariccheda 3,,Vyāsatīrtha,P0AT0209,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vytrkt3u.htm,,
GSP29vytrkt2u,,,,,Tarkatāṇḍava: Pariccheda 2,,Vyāsatīrtha,P0AT0209,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vytrkt2u.htm,,
GSP29vytrkt1u,,,,,Tarkatāṇḍava: Pariccheda 1,,Vyāsatīrtha,P0AT0209,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vytrkt1u.htm,,
GSP29vnyps52u,,,,,Nyāyapariśuddhi: Adhyāya 5.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps52u.htm,,
GSP29vnyps51u,,,,,Nyāyapariśuddhi: Adhyāya 5.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps51u.htm,,
GSP29vnyps42u,,,,,Nyāyapariśuddhi: Adhyāya 4.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps42u.htm,,
GSP29vnyps41u,,,,,Nyāyapariśuddhi: Adhyāya 4.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps41u.htm,,
GSP29vnyps32u,,,,,Nyāyapariśuddhi: Adhyāya 3.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps32u.htm,,
GSP29vnyps31u,,,,,Nyāyapariśuddhi: Adhyāya 3.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps31u.htm,,
GSP29vnyps12u,,,,,Nyāyapariśuddhi: Adhyāya 1.2,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps12u.htm,,
GSP29vnyps11u,,,,,Nyāyapariśuddhi: Adhyāya 1.1,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps11u.htm,,
GSP29vnyps00u,,,,,Nyāyapariśuddhi: Bhūmikā,,Veṅkaṭanātha [Vedāntadeśika],P0AT0208,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/vnyps00u.htm,,
GSP29udnyku5u,,,,,Nyāyakusumāñjali: Stavaka 5,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku5u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali
GSP29udnyku4u,,,,,Nyāyakusumāñjali: Stavaka 4,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku4u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali
GSP29udnyku3u,,,,,Nyāyakusumāñjali: Stavaka 3,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku3u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali
GSP29udnyku2u,,,,,Nyāyakusumāñjali: Stavaka 2,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku2u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali
GSP29udnyku1u,,,,,Nyāyakusumāñjali: Stavaka 1,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/udnyku1u.htm,,https://archive.org/search.php?query=Ny%C4%81yakusum%C4%81%C3%B1jali
GSP29snyayvpu,,,,,Nyāyāvatāra,,Siddhasena Mahāmati,P0AT0207,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/snyayvpu.htm,,https://archive.org/search.php?query=Ny%C4%81y%C4%81vat%C4%81ra
GSP29nysvbh1u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysvbh1u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra
GSP29nysvbh_u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysvbh_u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra
GSP29nysu51pu,,,,,Nyāyasūtra 5.1,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nysu51pu.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra
GSP29nystik_u,,,,,Nyāyasūtra,,Gautama,P0AT0205,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nystik_u.htm,,https://archive.org/search.php?query=Ny%C4%81yas%C5%ABtra
GSP29nvtp1_2u,,,,,Nyāyavārttikatātparyapariśuddhi: Adhyāya 1.2,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nvtp1_2u.htm,,
GSP29nvtp1_1u,,,,,Nyāyavārttikatātparyapariśuddhi: Adhyāya 1.1,,Udayana,P0AT0206,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/nyaya/nvtp1_1u.htm,,
