file,title,title_buddhanexus,title_notes,author,author_buddhanexus,author_pid,tōh,cbeta,Remarks Chinese translation,reconstructed (y/n),url,legacy_url,url_buddhanexus,archive.org,dsbc (yn),category,best_text,duplicate_of_standard
sa_AryazUra-pAramitAsamAsa.xml,Pāramitāsamāsa,Pāramitāsamāsa,,Āryaśūra,Āryaśūra,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_AryazUra-pAramitAsamAsa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa050_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa050_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_abhisamayAlaMkAravivaraNa.xml,Abhisamayālaṃkāravivaraṇa,Abhisamayālaṅkārāntaḥ pātināṃ,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhisamayAlaMkAravivaraNa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa033_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa033_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_abhisamayAlaMkAravRttiH-sphuTArthA.xml,Abhisamayālaṃkāravṛttiḥ sphuṭārthā,Abhisamayālaṅkāravṛttiḥ sphuṭārthā,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhisamayAlaMkAravRttiH-sphuTArthA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa031_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa031_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_abhisamayAlaMkAra.xml,Abhisamayālaṃkāra,Abhisamayālaṅkāra,,,,,D3786,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhisamayAlaMkAra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa026_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa026_u.htm,https://archive.org/search.php?query=Abhisamay%C4%81la%E1%B9%83k%C4%81ra&page=2,y,6_sastra/3_phil/buddh,,
sa_dignAga-prajJApAramitApiNDArtha.xml,Prajñāpāramitāpiṇḍārtha,Prajñāpāramitāpiṇḍārtha,,Dignāga,Dignāga,P6126,,T25n1518,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dignAga-prajJApAramitApiNDArtha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa011_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa011_u.htm,,y,6_sastra/3_phil/buddh,,
sa_maitreyanAtha-abhisamayAlaMkaranAmaprajJApAramitopadezazAstra.xml,Abhisamayālaṃkaranāmaprajñāpāramitopadeśaśāstra,Abhisamayālaṅkāranāmaprajñāpāramitopadeśaśāstra,,Maitreyanātha,Maitreyanātha,P6118,D3786,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_maitreyanAtha-abhisamayAlaMkaranAmaprajJApAramitopadezazAstra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/abhisamu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/abhisamu.htm,,,4_rellit/buddh,,
sa_vAgIzvarakIrti-mRtyuvaJcanopadeza.xml,Mṛtyuvañcanopadeśa,Mṛtyuvañcanopadeśa,,Vāgīśvarakīrti,Vāgīśvarakīrti,P8946,D1748,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vAgIzvarakIrti-mRtyuvaJcanopadeza.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vamvupau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vamvuppu.htm,,,4_rellit/buddh,,
sa_vasudhArAdhAraNI-alt.xml,Vasudhārādhāraṇī,Vasudhārādhāraṇī 3 [Vasudhārādhāraṇīsūtra],,,,,,"T20n1162, T20n1163, T20n1164, T20n1165",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vasudhArAdhAraNI-alt.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vadhdhju.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vadhdhju.htm,,y,4_rellit/buddh,y,
sa_vasudhArAdhAraNI-gilgit.xml,Vasudhārādhāraṇī-Gilgit,Vasudhārādhāraṇī 2 [Sucandragṛhapatiparipṛcchā/Sucandrāvadāna],,,,,,"T20n1162, T20n1163, T20n1164, T20n1165",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vasudhArAdhAraNI-gilgit.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vadhdhgu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vadhdhgu.htm,,,4_rellit/buddh,,
sa_vasudhArAdhAraNI.xml,Vasudhārādhāraṇī,Vasudhārādhāraṇī 1 [Vasudhārādhāraṇīsūtra],,,,,,"T20n1162, T20n1163, T20n1164, T20n1165",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vasudhArAdhAraNI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vadhdhdu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/vadhdhdu.htm,,,4_rellit/buddh,,
sa_zUnyasamAdhipAda-tattvajJAnasaMsiddhi.xml,Tattvajñānasaṃsiddhi,Tattvajñānasaṃsiddhi [Tatvajñānasaṃsiddhi],,Śūnyasamādhipāda,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_zUnyasamAdhipAda-tattvajJAnasaMsiddhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sunytjsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/sunytjsu.htm,,y,6_sastra/3_phil/buddh,y,
sa_ratnAkarazAnti-bhramaharanAma-hevajrasAdhana.xml,Bhramaharanāma Hevajrasādhana,Bhramaharanāma Hevajrasādhana,,Ratnākaraśānti,Ratnākaraśānti,P00EGS1016642,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_ratnAkarazAnti-bhramaharanAma-hevajrasAdhana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/rabhramu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/rabhramu.htm,,,4_rellit/buddh,,
sa_pratisarAkalpadhAraNI.xml,Pratisarākalpadhāraṇī,Pratisarākalpadhāraṇī,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_pratisarAkalpadhAraNI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psarkdhu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/psarkdhu.htm,,,4_rellit/buddh,,
sa_nityakarmapUjAvidhi.xml,Nityakarmapūjāvidhi,Nityakarmapūjāvidhi,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nityakarmapUjAvidhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/nitkarpu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/nitkarpu.htm,,y,4_rellit/buddh,y,
sa_nAropa-sekoddeza.xml,Sekoddeśa,Sekoddeśa,,Nāropa,Nāropa,P3085,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAropa-sekoddeza.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/narsekou.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/narsekou.htm,https://archive.org/details/OPRw_sekoddesa-tika-of-nadapada-on-sekoddesha-section-of-kala-chakra-tantra-by-mario-,y,6_sastra/3_phil/buddh,y,
sa_nAgArjuna-piNDIkrama.xml,Piṇḍīkrama (transmitted as the first krama of Nāgārjuna's Pañcakrama),Piṇḍīkrama,Transmitted as the first krama of Nāgārjuna's Pañcakrama,Nāgārjuna,Nāgārjuna,P4954,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-piNDIkrama.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagpindu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagpindu.htm,,y,6_sastra/3_phil/buddh,y,
sa_nAgArjuna-paJcakrama.xml,Pañcakrama,Pañcakrama,,Nāgārjuna,Nāgārjuna,P4954,D1802,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-paJcakrama.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagpancu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagpancu.htm,,y,6_sastra/3_phil/buddh,y,
sa_nAgArjuna-bodhicittavivaraNa-fragments.xml,Bodhicittavivaraṇa-fragments,Bodhicittavivaraṇa,Fragments,Nāgārjuna,Nāgārjuna,P4954,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-bodhicittavivaraNa-fragments.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagbhc_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagbhc_u.htm,,,6_sastra/3_phil/buddh,,
sa_mahAzItavatI-vidyArAjJI.xml,Mahāśītavatī vidyārājñī,Mahāśītavatī vidyārājñī,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mahAzItavatI-vidyArAjJI.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/msitvatu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/msitvatu.htm,,,4_rellit/buddh,,
sa_mRtyuvaJcanopadezatArAsAdhana.xml,Mṛtyuvañcanopadeśatārāsādhana,Mṛtyuvañcanopadeśatārāsādhana,,,Vāgīśvarakīrti,P8946,D3504,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mRtyuvaJcanopadezatArAsAdhana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvutsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvutsu.htm,,,4_rellit/buddh,,
sa_mRtyuvaJcanatArAsAdhana.xml,Mṛtyuvañcanatārāsādhana,Mṛtyuvañcanatārāsādhana,,,Vāgīśvarakīrti,P8946,D3495,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mRtyuvaJcanatArAsAdhana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvts_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvts_u.htm,,,4_rellit/buddh,,
sa_mRtyuvaJcanasitatArAsAdhana.xml,Mṛtyuvañcanasitatārāsādhana,Mṛtyuvañcanasitatārāsādhana,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mRtyuvaJcanasitatArAsAdhana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvstsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mrtvstsu.htm,,,4_rellit/buddh,,
sa_mahApratisarAvidyAvidhi.xml,Mahāpratisarāvidyāvidhi,Mahāpratisarāvidyāvidhi,,,,,D3125,T1153. T1154,T1153 looks clearly like a translation. T1154 we have to check.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mahApratisarAvidyAvidhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mpvv_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mpvv_u.htm,,,4_rellit/buddh,,
sa_khasarpaNasAdhana.xml,Khasarpaṇasādhana,Khasarpaṇasādhana,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_khasarpaNasAdhana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/khasrpsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/khasrpsu.htm,,,4_rellit/buddh,,
sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi.xml,Guhyasamājamaṇḍalavidhi,Guhyasamājamaṇḍalavidhi,,Dīpaṃkarabhadra,Dīpaṃkarabhadra,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dIpaMkarabhadra-guhyasamAjamaNDalavidhi.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dipguhsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dipguhsu.htm,,,4_rellit/buddh,,
sa_Aryadeva-caryAmelAvaNapradIpa.xml,Caryāmelāvaṇapradīpa,Caryāmelāvaṇapradīpa,,Āryadeva,Āryadeva,??,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_Aryadeva-caryAmelAvaNapradIpa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa048_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa048_u.htm,,y,6_sastra/3_phil/buddh,,
sa_azvaghoSa-gurupaJcAzikA.xml,Gurupañcāśikā,Gurupañcāśikā,,Aśvaghoṣa,Aśvaghoṣa,P7612,D3721,T32n1687,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_azvaghoSa-gurupaJcAzikA.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa045_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa045_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta.xml,Samādhisaṃbhāraparivarta,Samādhisaṃbhāraparivarta,,Dīpaṃkaraśrījñāna [= Atīśa],Atiśa Dīpaṃkaraśrījñāna,P3379,D2460,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dIpaMkarazrIjJAna-samAdhisaMbhAraparivarta.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa043_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa043_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_Aryadeva-cittavizuddhiprakaraNa.xml,Cittaviśuddhiprakaraṇa,Cittaviśuddhiprakaraṇa,,Āryadeva,Āryadeva,??,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_Aryadeva-cittavizuddhiprakaraNa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa006_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa006_u.htm,https://archive.org/details/in.ernet.dli.2015.487141/mode/2up,y,6_sastra/3_phil/buddh,y,
sa_dIpaMkara-caryAsaMgrahapradIpa.xml,Caryāsaṃgrahapradīpa,Caryāsaṅgrahapradīpa,,Dīpaṃkara,Dīpaṃkara,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dIpaMkara-caryAsaMgrahapradIpa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa005_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa005_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_abhayAkaragupta-niSpaNNayogAvali.xml,Niṣpaṇṇayogāvali,Niṣpannayogāvali,,Abhayākaragupta,Abhayākaragupta,P4004,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_abhayAkaragupta-niSpaNNayogAvali.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/abhnispu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/abhnispu.htm,https://archive.org/search.php?query=Ni%E1%B9%A3pannayog%C4%81vali,,4_rellit/buddh,,
sa_tArAsragdharAstotra.xml,Tārāsragdharāstotra,Tārāsragdharāstotra,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_tArAsragdharAstotra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/tarasdhu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/tarasdhu.htm,,,4_rellit/buddh,,
sa_rAhulabhadra-prajJApAramitAstotra.xml,Prajñāpāramitāstotra,Prajñāpāramitāstotra,,Rāhulabhadra,Rāhulabhadra,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_rAhulabhadra-prajJApAramitAstotra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/rahppsau.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/rahppspu.htm,,,4_rellit/buddh,,
sa_nAgArjuna-lokAtItastava.xml,Lokātītastava,Lokātītastava,,Nāgārjuna,Nāgārjuna,P4954,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-lokAtItastava.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/naglok_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/naglok_u.htm,,,6_sastra/3_phil/buddh,,
sa_nAgArjuna-acintyastava.xml,Acintyastava,Acintyastava,,Nāgārjuna,Nāgārjuna,P4954,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_nAgArjuna-acintyastava.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagast_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/nagast_u.htm,,,6_sastra/3_phil/buddh,,
sa_buddhist-stotras.xml,Buddhist stotras,Anaparāddhastotra,,,Mātṛceṭa,P4CZ10509,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_buddhist-stotras.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/busto1_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/busto1_u.htm,,,4_rellit/buddh,,
sa_vizvantarAvadAna.xml,Viśvantarāvadāna,Viśvantarāvadāna,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_vizvantarAvadAna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/visvantu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/visvantu.htm,,,4_rellit/buddh,,
sa_svayaMbhupurANa.xml,Svayaṃbhupurāṇa,Svayambhu Purāṇa,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_svayaMbhupurANa.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/svabhupu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/svabhupu.htm,,y,4_rellit/buddh,y,
sa_sumAgadhAvadAna.xml,Sumāgadhāvadāna,Sumāgadhāvadāna,,,,,,"T02n0128a, T02n0128b, T02n0129, T02n0130",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_sumAgadhAvadAna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sumagavu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/sumagavu.htm,,,4_rellit/buddh,,
sa_ratnamAlAvadAna.xml,Ratnamālāvadāna,Ratnamālāvadāna,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_ratnamAlAvadAna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ratnml_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/ratnml_u.htm,,,4_rellit/buddh,,
sa_pAMzupradAna-avadAna.xml,Pāṃśupradāna-avadāna,Pāṃśupradāna-avadāna,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_pAMzupradAna-avadAna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pamsuavu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/pamsuavu.htm,,,4_rellit/buddh,,
sa_mahAsudarzanAvadAna.xml,Mahāsudarśanāvadāna,Mahāsudarśanāvadāna,incl. Mahāsudarśanasūtra,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mahAsudarzanAvadAna.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/msudarsu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/msudarsu.htm,,,4_rellit/buddh,,
sa_mahAparinirvANasUtra.xml,Mahāparinirvāṇasūtra,Mahāparinirvāṇasūtra,,,,,,"T01n0005, T01n0006, T01n0007","Michael: Mahāparinirvāṇasūtra: You indiscriminately list both Mainstream versions (T5, T6, T7) and Mahāyāna texts (T374, T375, T376); you also list various weird things (T377, T390). Mainstream and Mahāyāna versions are fundamentally different texts, if you tell your machine that they are ""parallels"" to Waldschmidt's Skt or DN 16, it will break (or it should). For an example of weirdness, see e.g.: https://dazangthings.nz/cbc/text/1332/",,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mahAparinirvANasUtra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mpsu_w_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mpsu_w_u.htm,https://archive.org/details/DasMahaparinirvanasutra/Das%20Mahaparinirvanasutra%2C%20Teil%20III_%20Textbe%20-%20Ernst%20Waldschmidt,,4_rellit/buddh,,
sa_mahAvastu-avAdana.xml,Mahāvastu-avādana,Mahāvastu-avadāna,,,,,,,"Not found. That is, I found the only reference I came across to the Ekottarikāgama (C. 增壹阿含經, T02n0125) not convincing.",,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mahAvastu-avAdana.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mhvastuu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mhvastuu.htm,https://archive.org/search.php?query=Mah%C4%81vastu-avad%C4%81na,,4_rellit/buddh,,
sa_mahAvadAnasUtra.xml,Mahāvadānasūtra,Mahāvadānasūtra,,,,,,T01n0002,I couldn't find the 大本經 in the Taishō.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_mahAvadAnasUtra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mavadsuu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/mavadsuu.htm,,,4_rellit/buddh,,
sa_patna-dharmapada.xml,Patna Dharmapada,Patna Dharmapada,,,,,,"T04n0210, T04n0211, T04n0212, T04n0213","I'm uncertain which of these four recension excatly corresponds to the Patna Dharmapada. Michael: There are all kinds of weirdness afoot in the Chinese equivalents you list, T210, T211, T212, T213. For some indications of potential trouble, see: https://dazangthings.nz/cbc/text/2130/ https://dazangthings.nz/cbc/text/2118/",,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_patna-dharmapada.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dhppat_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/dhppat_u.htm,https://archive.org/details/patnadharmapadamargaretconeocr_188_u/mode/2up,,4_rellit/buddh,,
sa_ekAdazamukha.xml,Ekādaśamukha,Ekādaśamukha,,,,,,,Not found.,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_ekAdazamukha.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu015_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu015_u.htm,https://archive.org/search.php?query=Ek%C4%81da%C5%9Bamukha,y,4_rellit/buddh,y,
sa_amoghapAzahRdayasUtra-alt.xml,Amoghapāśahṛdayasūtra,Āmoghapāśanāmahṛdaya sūtra [Ārya amoghapāśahṛdaya nāma mahāyānasūtra],,,,,,"T19n1002, T20n1092, T20n1093, T20n1094, T20n1095, T20n1097, T20n1099",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_amoghapAzahRdayasUtra-alt.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu002_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/bsu002_u.htm,,y,4_rellit/buddh,y,
sa_dharmasamuccaya.xml,Dharmasamuccaya,Dharmasamuccaya [Saddharmasmṛtyupasthānakārikā],,,,,,T17n0728,,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_dharmasamuccaya.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa052_u.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/6_sastra/3_phil/buddh/bsa052_u.htm,,y,6_sastra/3_phil/buddh,y,
sa_amoghapAzahRdayasUtra.xml,Amoghapāśahṛdayasūtra,Āmoghapāśanāmahṛdayasūtra [Āryāmoghapāśanāmahṛdayasūtra],,,,,,"T19n1002, T20n1092, T20n1093, T20n1094, T20n1095, T20n1097, T20n1099",,,http://gretil.sub.uni-goettingen.de/gretil/corpustei/transformations/html/sa_amoghapAzahRdayasUtra.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/amoghapu.htm,http://gretil.sub.uni-goettingen.de/gretil/1_sanskr/4_rellit/buddh/amoghapu.htm,,,4_rellit/buddh,,
